publish_date,is_active,stock_count,price,discounted_price,product_id,title,description,category_path,brand,link,mobile_web_link,android_deep_link,ios_deep_link,image_link,small_image_link,large_image_link,store_name,parent_id,trans_title,tags
26-09-2025 18:57,TRUE,9999,64.99,64.99,plan-star-pro-80gb,Star Pro 80 GB,"80 GB, 8 GB social media, 2 GB free AI, 3000 min, 1000 SMS, 30 days, free WhatsApp texting",Mobile>Plans>Prepaid Star Pro,D·TELCO,https://d-telco.github.io/telco/product.html?id=plan-star-pro-80gb,https://d-telco.github.io/telco/product.html?id=plan-star-pro-80gb,dtelco://product/plan-star-pro-80gb,https://d-telco.github.io/telco/product.html?id=plan-star-pro-80gb,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-80gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-80gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/plan-star-pro-80gb-1600.jpg,D·TELCO,,Star Pro 80 GB,"plan,star-pro,prepaid,5g,demo-data"
22-06-2026 17:15,TRUE,9999,69.99,69.99,roam-allin-europe-14d,"Europe all in one, 14 days","Data, minutes and SMS in Europe for 14 days",Mobile>Roaming>All-in-one,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-allin-europe-14d,https://d-telco.github.io/telco/product.html?id=roam-allin-europe-14d,dtelco://product/roam-allin-europe-14d,https://d-telco.github.io/telco/product.html?id=roam-allin-europe-14d,https://d-telco.github.io/telco/assets/catalog/roam-allin-europe-14d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-europe-14d-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-europe-14d-1600.jpg,D·TELCO,,"Europe all in one, 14 days","roaming,all-in-one,europe,demo-data"
16-03-2026 11:47,TRUE,9999,41.99,41.99,roam-allin-europe-7d,"Europe all in one, 7 days","Data, minutes and SMS in Europe for 7 days",Mobile>Roaming>All-in-one,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-allin-europe-7d,https://d-telco.github.io/telco/product.html?id=roam-allin-europe-7d,dtelco://product/roam-allin-europe-7d,https://d-telco.github.io/telco/product.html?id=roam-allin-europe-7d,https://d-telco.github.io/telco/assets/catalog/roam-allin-europe-7d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-europe-7d-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-europe-7d-1600.jpg,D·TELCO,,"Europe all in one, 7 days","roaming,all-in-one,europe,demo-data"
19-02-2026 15:31,TRUE,9999,49.99,49.99,roam-allin-tr-cis-14d,"Turkiye and CIS all in one, 14 days","Data, minutes and SMS in Turkiye and CIS for 14 days",Mobile>Roaming>All-in-one,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-allin-tr-cis-14d,https://d-telco.github.io/telco/product.html?id=roam-allin-tr-cis-14d,dtelco://product/roam-allin-tr-cis-14d,https://d-telco.github.io/telco/product.html?id=roam-allin-tr-cis-14d,https://d-telco.github.io/telco/assets/catalog/roam-allin-tr-cis-14d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-tr-cis-14d-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-tr-cis-14d-1600.jpg,D·TELCO,,"Turkiye and CIS all in one, 14 days","roaming,all-in-one,tr-cis,demo-data"
28-04-2025 18:46,TRUE,9999,29.99,29.99,roam-allin-tr-cis-7d,"Turkiye and CIS all in one, 7 days","Data, minutes and SMS in Turkiye and CIS for 7 days",Mobile>Roaming>All-in-one,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-allin-tr-cis-7d,https://d-telco.github.io/telco/product.html?id=roam-allin-tr-cis-7d,dtelco://product/roam-allin-tr-cis-7d,https://d-telco.github.io/telco/product.html?id=roam-allin-tr-cis-7d,https://d-telco.github.io/telco/assets/catalog/roam-allin-tr-cis-7d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-tr-cis-7d-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-tr-cis-7d-1600.jpg,D·TELCO,,"Turkiye and CIS all in one, 7 days","roaming,all-in-one,tr-cis,demo-data"
24-04-2026 14:14,TRUE,9999,99.98,99.98,roam-allin-world-14d,"World all in one, 14 days","Data, minutes and SMS in World for 14 days",Mobile>Roaming>All-in-one,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-allin-world-14d,https://d-telco.github.io/telco/product.html?id=roam-allin-world-14d,dtelco://product/roam-allin-world-14d,https://d-telco.github.io/telco/product.html?id=roam-allin-world-14d,https://d-telco.github.io/telco/assets/catalog/roam-allin-world-14d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-world-14d-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-world-14d-1600.jpg,D·TELCO,,"World all in one, 14 days","roaming,all-in-one,world,demo-data"
10-07-2025 18:16,TRUE,9999,59.98,59.98,roam-allin-world-7d,"World all in one, 7 days","Data, minutes and SMS in World for 7 days",Mobile>Roaming>All-in-one,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-allin-world-7d,https://d-telco.github.io/telco/product.html?id=roam-allin-world-7d,dtelco://product/roam-allin-world-7d,https://d-telco.github.io/telco/product.html?id=roam-allin-world-7d,https://d-telco.github.io/telco/assets/catalog/roam-allin-world-7d-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-world-7d-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-allin-world-7d-1600.jpg,D·TELCO,,"World all in one, 7 days","roaming,all-in-one,world,demo-data"
16-05-2025 14:58,TRUE,9999,31.99,31.99,roam-call-120,120 roaming minutes,"120 roaming minutes in any roaming zone, 30 days",Mobile>Roaming>Calls and SMS,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-call-120,https://d-telco.github.io/telco/product.html?id=roam-call-120,dtelco://product/roam-call-120,https://d-telco.github.io/telco/product.html?id=roam-call-120,https://d-telco.github.io/telco/assets/catalog/roam-call-120-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-120-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-120-1600.jpg,D·TELCO,,120 roaming minutes,"roaming,calls,demo-data"
18-12-2025 18:28,TRUE,9999,9.99,9.99,roam-call-30,30 roaming minutes,"30 roaming minutes in any roaming zone, 30 days",Mobile>Roaming>Calls and SMS,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-call-30,https://d-telco.github.io/telco/product.html?id=roam-call-30,dtelco://product/roam-call-30,https://d-telco.github.io/telco/product.html?id=roam-call-30,https://d-telco.github.io/telco/assets/catalog/roam-call-30-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-30-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-30-1600.jpg,D·TELCO,,30 roaming minutes,"roaming,calls,demo-data"
08-11-2025 18:45,TRUE,9999,69.99,69.99,roam-call-300,300 roaming minutes,"300 roaming minutes in any roaming zone, 30 days",Mobile>Roaming>Calls and SMS,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-call-300,https://d-telco.github.io/telco/product.html?id=roam-call-300,dtelco://product/roam-call-300,https://d-telco.github.io/telco/product.html?id=roam-call-300,https://d-telco.github.io/telco/assets/catalog/roam-call-300-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-300-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-300-1600.jpg,D·TELCO,,300 roaming minutes,"roaming,calls,demo-data"
11-03-2026 10:28,TRUE,9999,17.99,17.99,roam-call-60,60 roaming minutes,"60 roaming minutes in any roaming zone, 30 days",Mobile>Roaming>Calls and SMS,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-call-60,https://d-telco.github.io/telco/product.html?id=roam-call-60,dtelco://product/roam-call-60,https://d-telco.github.io/telco/product.html?id=roam-call-60,https://d-telco.github.io/telco/assets/catalog/roam-call-60-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-60-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-call-60-1600.jpg,D·TELCO,,60 roaming minutes,"roaming,calls,demo-data"
27-07-2025 15:47,TRUE,9999,15.99,15.99,roam-sms-100,100 roaming SMS,"100 roaming SMS in any roaming zone, 30 days",Mobile>Roaming>Calls and SMS,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-sms-100,https://d-telco.github.io/telco/product.html?id=roam-sms-100,dtelco://product/roam-sms-100,https://d-telco.github.io/telco/product.html?id=roam-sms-100,https://d-telco.github.io/telco/assets/catalog/roam-sms-100-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-sms-100-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-sms-100-1600.jpg,D·TELCO,,100 roaming SMS,"roaming,sms,demo-data"
23-11-2025 09:03,TRUE,9999,3.99,3.99,roam-sms-20,20 roaming SMS,"20 roaming SMS in any roaming zone, 30 days",Mobile>Roaming>Calls and SMS,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-sms-20,https://d-telco.github.io/telco/product.html?id=roam-sms-20,dtelco://product/roam-sms-20,https://d-telco.github.io/telco/product.html?id=roam-sms-20,https://d-telco.github.io/telco/assets/catalog/roam-sms-20-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-sms-20-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-sms-20-1600.jpg,D·TELCO,,20 roaming SMS,"roaming,sms,demo-data"
17-04-2026 09:50,TRUE,9999,8.99,8.99,roam-sms-50,50 roaming SMS,"50 roaming SMS in any roaming zone, 30 days",Mobile>Roaming>Calls and SMS,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-sms-50,https://d-telco.github.io/telco/product.html?id=roam-sms-50,dtelco://product/roam-sms-50,https://d-telco.github.io/telco/product.html?id=roam-sms-50,https://d-telco.github.io/telco/assets/catalog/roam-sms-50-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-sms-50-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-sms-50-1600.jpg,D·TELCO,,50 roaming SMS,"roaming,sms,demo-data"
22-05-2025 16:10,TRUE,9999,11.19,11.19,roam-europe-1gb,Europe roaming 1 GB,1 GB of data while roaming in Europe,Mobile>Roaming>Internet,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-europe-1gb,https://d-telco.github.io/telco/product.html?id=roam-europe-1gb,dtelco://product/roam-europe-1gb,https://d-telco.github.io/telco/product.html?id=roam-europe-1gb,https://d-telco.github.io/telco/assets/catalog/roam-europe-1gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-1gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-1gb-1600.jpg,D·TELCO,,Europe roaming 1 GB,"roaming,internet,europe,demo-data"
08-11-2025 10:08,TRUE,9999,25.19,25.19,roam-europe-3gb,Europe roaming 3 GB,3 GB of data while roaming in Europe,Mobile>Roaming>Internet,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-europe-3gb,https://d-telco.github.io/telco/product.html?id=roam-europe-3gb,dtelco://product/roam-europe-3gb,https://d-telco.github.io/telco/product.html?id=roam-europe-3gb,https://d-telco.github.io/telco/assets/catalog/roam-europe-3gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-3gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-3gb-1600.jpg,D·TELCO,,Europe roaming 3 GB,"roaming,internet,europe,demo-data"
11-02-2026 14:30,TRUE,9999,6.99,6.99,roam-europe-500mb,Europe roaming 500 MB,500 MB of data while roaming in Europe,Mobile>Roaming>Internet,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-europe-500mb,https://d-telco.github.io/telco/product.html?id=roam-europe-500mb,dtelco://product/roam-europe-500mb,https://d-telco.github.io/telco/product.html?id=roam-europe-500mb,https://d-telco.github.io/telco/assets/catalog/roam-europe-500mb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-500mb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-500mb-1600.jpg,D·TELCO,,Europe roaming 500 MB,"roaming,internet,europe,demo-data"
01-01-2026 15:45,TRUE,9999,34.99,34.99,roam-europe-5gb,Europe roaming 5 GB,5 GB of data while roaming in Europe,Mobile>Roaming>Internet,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-europe-5gb,https://d-telco.github.io/telco/product.html?id=roam-europe-5gb,dtelco://product/roam-europe-5gb,https://d-telco.github.io/telco/product.html?id=roam-europe-5gb,https://d-telco.github.io/telco/assets/catalog/roam-europe-5gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-5gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-europe-5gb-1600.jpg,D·TELCO,,Europe roaming 5 GB,"roaming,internet,europe,demo-data"
10-05-2025 14:00,TRUE,9999,7.99,7.99,roam-tr-cis-1gb,Turkiye and CIS roaming 1 GB,1 GB of data while roaming in Turkiye and CIS,Mobile>Roaming>Internet,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-tr-cis-1gb,https://d-telco.github.io/telco/product.html?id=roam-tr-cis-1gb,dtelco://product/roam-tr-cis-1gb,https://d-telco.github.io/telco/product.html?id=roam-tr-cis-1gb,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-1gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-1gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-1gb-1600.jpg,D·TELCO,,Turkiye and CIS roaming 1 GB,"roaming,internet,tr-cis,demo-data"
16-01-2026 12:30,TRUE,9999,17.99,17.99,roam-tr-cis-3gb,Turkiye and CIS roaming 3 GB,3 GB of data while roaming in Turkiye and CIS,Mobile>Roaming>Internet,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-tr-cis-3gb,https://d-telco.github.io/telco/product.html?id=roam-tr-cis-3gb,dtelco://product/roam-tr-cis-3gb,https://d-telco.github.io/telco/product.html?id=roam-tr-cis-3gb,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-3gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-3gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-3gb-1600.jpg,D·TELCO,,Turkiye and CIS roaming 3 GB,"roaming,internet,tr-cis,demo-data"
06-03-2025 16:34,TRUE,9999,4.99,4.99,roam-tr-cis-500mb,Turkiye and CIS roaming 500 MB,500 MB of data while roaming in Turkiye and CIS,Mobile>Roaming>Internet,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-tr-cis-500mb,https://d-telco.github.io/telco/product.html?id=roam-tr-cis-500mb,dtelco://product/roam-tr-cis-500mb,https://d-telco.github.io/telco/product.html?id=roam-tr-cis-500mb,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-500mb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-500mb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-500mb-1600.jpg,D·TELCO,,Turkiye and CIS roaming 500 MB,"roaming,internet,tr-cis,demo-data"
15-05-2025 14:29,TRUE,9999,24.99,24.99,roam-tr-cis-5gb,Turkiye and CIS roaming 5 GB,5 GB of data while roaming in Turkiye and CIS,Mobile>Roaming>Internet,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-tr-cis-5gb,https://d-telco.github.io/telco/product.html?id=roam-tr-cis-5gb,dtelco://product/roam-tr-cis-5gb,https://d-telco.github.io/telco/product.html?id=roam-tr-cis-5gb,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-5gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-5gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-tr-cis-5gb-1600.jpg,D·TELCO,,Turkiye and CIS roaming 5 GB,"roaming,internet,tr-cis,demo-data"
18-07-2025 09:02,TRUE,9999,15.98,15.98,roam-world-1gb,World roaming 1 GB,1 GB of data while roaming in World,Mobile>Roaming>Internet,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-world-1gb,https://d-telco.github.io/telco/product.html?id=roam-world-1gb,dtelco://product/roam-world-1gb,https://d-telco.github.io/telco/product.html?id=roam-world-1gb,https://d-telco.github.io/telco/assets/catalog/roam-world-1gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-1gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-1gb-1600.jpg,D·TELCO,,World roaming 1 GB,"roaming,internet,world,demo-data"
09-08-2025 17:47,TRUE,9999,35.98,35.98,roam-world-3gb,World roaming 3 GB,3 GB of data while roaming in World,Mobile>Roaming>Internet,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-world-3gb,https://d-telco.github.io/telco/product.html?id=roam-world-3gb,dtelco://product/roam-world-3gb,https://d-telco.github.io/telco/product.html?id=roam-world-3gb,https://d-telco.github.io/telco/assets/catalog/roam-world-3gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-3gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-3gb-1600.jpg,D·TELCO,,World roaming 3 GB,"roaming,internet,world,demo-data"
22-07-2025 12:43,TRUE,9999,9.98,9.98,roam-world-500mb,World roaming 500 MB,500 MB of data while roaming in World,Mobile>Roaming>Internet,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-world-500mb,https://d-telco.github.io/telco/product.html?id=roam-world-500mb,dtelco://product/roam-world-500mb,https://d-telco.github.io/telco/product.html?id=roam-world-500mb,https://d-telco.github.io/telco/assets/catalog/roam-world-500mb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-500mb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-500mb-1600.jpg,D·TELCO,,World roaming 500 MB,"roaming,internet,world,demo-data"
23-04-2025 18:24,TRUE,9999,49.98,49.98,roam-world-5gb,World roaming 5 GB,5 GB of data while roaming in World,Mobile>Roaming>Internet,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-world-5gb,https://d-telco.github.io/telco/product.html?id=roam-world-5gb,dtelco://product/roam-world-5gb,https://d-telco.github.io/telco/product.html?id=roam-world-5gb,https://d-telco.github.io/telco/assets/catalog/roam-world-5gb-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-5gb-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-world-5gb-1600.jpg,D·TELCO,,World roaming 5 GB,"roaming,internet,world,demo-data"
23-10-2025 17:03,TRUE,9999,12.99,12.99,roam-travelsim,TravelSIM,"A local data SIM for your destination, delivered before you fly",Mobile>Roaming>TravelSIM,D·TELCO,https://d-telco.github.io/telco/product.html?id=roam-travelsim,https://d-telco.github.io/telco/product.html?id=roam-travelsim,dtelco://product/roam-travelsim,https://d-telco.github.io/telco/product.html?id=roam-travelsim,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-1200.jpg,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-400.jpg,https://d-telco.github.io/telco/assets/catalog/roam-travelsim-1600.jpg,D·TELCO,,TravelSIM,"roaming,travelsim,esim-capable,demo-data"
13-06-2025 12:23,TRUE,9999,0.00,0.00,svc-be-my-guest,Be My Guest,"Be My Guest, free of charge",Mobile>Services>Calls,D·TELCO,https://d-telco.github.io/telco/product.html?id=svc-be-my-guest,https://d-telco.github.io/telco/product.html?id=svc-be-my-guest,dtelco://product/svc-be-my-guest,https://d-telco.github.io/telco/product.html?id=svc-be-my-guest,https://d-telco.github.io/telco/assets/catalog/svc-be-my-guest-1200.jpg,https://d-telco.github.io/telco/assets/catalog/svc-be-my-guest-400.jpg,https://d-telco.github.io/telco/assets/catalog/svc-be-my-guest-1600.jpg,D·TELCO,,Be My Guest,"service,calls,free,demo-data"
08-06-2025 16:30,TRUE,9999,0.79,0.79,svc-call-divert,Call Divert,"Call Divert, 0.79 per month",Mobile>Services>Calls,D·TELCO,https://d-telco.github.io/telco/product.html?id=svc-call-divert,https://d-telco.github.io/telco/product.html?id=svc-call-divert,dtelco://product/svc-call-divert,https://d-telco.github.io/telco/product.html?id=svc-call-divert,https://d-telco.github.io/telco/assets/catalog/svc-call-divert-1200.jpg,https://d-telco.github.io/telco/assets/catalog/svc-call-divert-400.jpg,https://d-telco.github.io/telco/assets/catalog/svc-call-divert-1600.jpg,D·TELCO,,Call Divert,"service,calls,paid,demo-data"
02-03-2026 15:42,TRUE,9999,0.00,0.00,svc-call-sms-barring,Call and SMS barring,"Call and SMS barring, free of charge",Mobile>Services>Calls,D·TELCO,https://d-telco.github.io/telco/product.html?id=svc-call-sms-barring,https://d-telco.github.io/telco/product.html?id=svc-call-sms-barring,dtelco://product/svc-call-sms-barring,https://d-telco.github.io/telco/product.html?id=svc-call-sms-barring,https://d-telco.github.io/telco/assets/catalog/svc-call-sms-barring-1200.jpg,https://d-telco.github.io/telco/assets/catalog/svc-call-sms-barring-400.jpg,https://d-telco.github.io/telco/assets/catalog/svc-call-sms-barring-1600.jpg,D·TELCO,,Call and SMS barring,"service,calls,free,demo-data"
11-10-2025 10:11,TRUE,9999,0.00,0.00,svc-call-waiting,Call Waiting,"Call Waiting, free of charge",Mobile>Services>Calls,D·TELCO,https://d-telco.github.io/telco/product.html?id=svc-call-waiting,https://d-telco.github.io/telco/product.html?id=svc-call-waiting,dtelco://product/svc-call-waiting,https://d-telco.github.io/telco/product.html?id=svc-call-waiting,https://d-telco.github.io/telco/assets/catalog/svc-call-waiting-1200.jpg,https://d-telco.github.io/telco/assets/catalog/svc-call-waiting-400.jpg,https://d-telco.github.io/telco/assets/catalog/svc-call-waiting-1600.jpg,D·TELCO,,Call Waiting,"service,calls,free,demo-data"
23-02-2026 14:23,TRUE,9999,1.99,1.99,svc-caller-tunes,Caller Tunes,"Caller Tunes, 1.99 per month",Mobile>Services>Calls,D·TELCO,https://d-telco.github.io/telco/product.html?id=svc-caller-tunes,https://d-telco.github.io/telco/product.html?id=svc-caller-tunes,dtelco://product/svc-caller-tunes,https://d-telco.github.io/telco/product.html?id=svc-caller-tunes,https://d-telco.github.io/telco/assets/catalog/svc-caller-tunes-1200.jpg,https://d-telco.github.io/telco/assets/catalog/svc-caller-tunes-400.jpg,https://d-telco.github.io/telco/assets/catalog/svc-caller-tunes-1600.jpg,D·TELCO,,Caller Tunes,"service,calls,paid,demo-data"
20-08-2025 17:25,TRUE,9999,1.49,1.49,svc-conference-call,Conference call,"Conference call, 1.49 per month",Mobile>Services>Calls,D·TELCO,https://d-telco.github.io/telco/product.html?id=svc-conference-call,https://d-telco.github.io/telco/product.html?id=svc-conference-call,dtelco://product/svc-conference-call,https://d-telco.github.io/telco/product.html?id=svc-conference-call,https://d-telco.github.io/telco/assets/catalog/svc-conference-call-1200.jpg,https://d-telco.github.io/telco/assets/catalog/svc-conference-call-400.jpg,https://d-telco.github.io/telco/assets/catalog/svc-conference-call-1600.jpg,D·TELCO,,Conference call,"service,calls,paid,demo-data"
10-07-2026 17:44,TRUE,9999,0.99,0.99,svc-dialing-rule,The dialing rule,"The dialing rule, 0.99 per month",Mobile>Services>Calls,D·TELCO,https://d-telco.github.io/telco/product.html?id=svc-dialing-rule,https://d-telco.github.io/telco/product.html?id=svc-dialing-rule,dtelco://product/svc-dialing-rule,https://d-telco.github.io/telco/product.html?id=svc-dialing-rule,https://d-telco.github.io/telco/assets/catalog/svc-dialing-rule-1200.jpg,https://d-telco.github.io/telco/assets/catalog/svc-dialing-rule-400.jpg,https://d-telco.github.io/telco/assets/catalog/svc-dialing-rule-1600.jpg,D·TELCO,,The dialing rule,"service,calls,paid,demo-data"
13-08-2025 15:23,TRUE,9999,1.29,1.29,svc-hidden-number,Hidden Number,"Hidden Number, 1.29 per month",Mobile>Services>Calls,D·TELCO,https://d-telco.github.io/telco/product.html?id=svc-hidden-number,https://d-telco.github.io/telco/product.html?id=svc-hidden-number,dtelco://product/svc-hidden-number,https://d-telco.github.io/telco/product.html?id=svc-hidden-number,https://d-telco.github.io/telco/assets/catalog/svc-hidden-number-1200.jpg,https://d-telco.github.io/telco/assets/catalog/svc-hidden-number-400.jpg,https://d-telco.github.io/telco/assets/catalog/svc-hidden-number-1600.jpg,D·TELCO,,Hidden Number,"service,calls,paid,demo-data"
05-06-2026 16:41,TRUE,9999,0.00,0.00,svc-i-am-back,I Am Back,"I Am Back, free of charge",Mobile>Services>Calls,D·TELCO,https://d-telco.github.io/telco/product.html?id=svc-i-am-back,https://d-telco.github.io/telco/product.html?id=svc-i-am-back,dtelco://product/svc-i-am-back,https://d-telco.github.io/telco/product.html?id=svc-i-am-back,https://d-telco.github.io/telco/assets/catalog/svc-i-am-back-1200.jpg,https://d-telco.github.io/telco/assets/catalog/svc-i-am-back-400.jpg,https://d-telco.github.io/telco/assets/catalog/svc-i-am-back-1600.jpg,D·TELCO,,I Am Back,"service,calls,free,demo-data"
28-09-2025 13:12,TRUE,9999,0.00,0.00,svc-i-called-you,I Called You,"I Called You, free of charge",Mobile>Services>Calls,D·TELCO,https://d-telco.github.io/telco/product.html?id=svc-i-called-you,https://d-telco.github.io/telco/product.html?id=svc-i-called-you,dtelco://product/svc-i-called-you,https://d-telco.github.io/telco/product.html?id=svc-i-called-you,https://d-telco.github.io/telco/assets/catalog/svc-i-called-you-1200.jpg,https://d-telco.github.io/telco/assets/catalog/svc-i-called-you-400.jpg,https://d-telco.github.io/telco/assets/catalog/svc-i-called-you-1600.jpg,D·TELCO,,I Called You,"service,calls,free,demo-data"
30-05-2025 14:58,TRUE,9999,0.00,0.00,svc-owner-of-my-number,Owner of my number,"Owner of my number, free of charge",Mobile>Services>Calls,D·TELCO,https://d-telco.github.io/telco/product.html?id=svc-owner-of-my-number,https://d-telco.github.io/telco/product.html?id=svc-owner-of-my-number,dtelco://product/svc-owner-of-my-number,https://d-telco.github.io/telco/product.html?id=svc-owner-of-my-number,https://d-telco.github.io/telco/assets/catalog/svc-owner-of-my-number-1200.jpg,https://d-telco.github.io/telco/assets/catalog/svc-owner-of-my-number-400.jpg,https://d-telco.github.io/telco/assets/catalog/svc-owner-of-my-number-1600.jpg,D·TELCO,,Owner of my number,"service,calls,free,demo-data"
25-09-2025 15:23,TRUE,9999,0.99,0.99,svc-voice-mail,Voice Mail,"Voice Mail, 0.99 per month",Mobile>Services>Calls,D·TELCO,https://d-telco.github.io/telco/product.html?id=svc-voice-mail,https://d-telco.github.io/telco/product.html?id=svc-voice-mail,dtelco://product/svc-voice-mail,https://d-telco.github.io/telco/product.html?id=svc-voice-mail,https://d-telco.github.io/telco/assets/catalog/svc-voice-mail-1200.jpg,https://d-telco.github.io/telco/assets/catalog/svc-voice-mail-400.jpg,https://d-telco.github.io/telco/assets/catalog/svc-voice-mail-1600.jpg,D·TELCO,,Voice Mail,"service,calls,paid,demo-data"
18-04-2026 15:01,TRUE,37,149.00,149.00,acc-buds-airpods-4,AirPods 4,AirPods 4. Fits straight out of the box.,Shop>Accessories,Apple,https://d-telco.github.io/telco/product.html?id=acc-buds-airpods-4,https://d-telco.github.io/telco/product.html?id=acc-buds-airpods-4,dtelco://product/acc-buds-airpods-4,https://d-telco.github.io/telco/product.html?id=acc-buds-airpods-4,https://d-telco.github.io/telco/assets/catalog/acc-buds-airpods-4-1200.jpg,https://d-telco.github.io/telco/assets/catalog/acc-buds-airpods-4-400.jpg,https://d-telco.github.io/telco/assets/catalog/acc-buds-airpods-4-1600.jpg,D·TELCO Shop,,AirPods 4,"accessory,earbuds,apple,demo-data"
